Code,Name,Type,Disp,RecType,CompanyCode,EnerSource,OperStartdate,State
5JRZ,AGPE MARIA EMILIA GARCIA MENDEZ,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-05,OPERACION
5JS1,AGPE JERONIMO MARTINS COL SAS TIENDA 279 LUCERO BAJO BOG,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-02-05,OPERACION
5JS2,AGPE PROTECCION CATODICA DE COLOMBIA SAS 1,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ENBC,RAD SOLAR,2026-02-05,OPERACION
5JS3,AGPE TEMPLAR SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2026-02-05,OPERACION
5JS4,AGPE PLANTA TEMPLAR SEDE CARACOLI,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2026-02-05,OPERACION
5JS5,AGPE CUCINARE SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2026-02-05,OPERACION
5JS6,AGPE FARMATODO HAYUELOS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2026-02-05,OPERACION
5JS7,AGPE SURTIDELICIAS FOOD SERVICE SAS MONTERIA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-05,OPERACION
5JS8,AGPE SURTIDELICIAS FOOD SERVICE SAS DORADO,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-05,OPERACION
5JS9,AGPE PUERTO 125 ZC,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ENBC,RAD SOLAR,2026-02-05,OPERACION
5JSA,AGPE AVICOLA COMERCIAL L SAS MANIZALES,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-02-05,OPERACION
5JSB,AGPE SOLUCIONES INFORMATICAS CORPORATIVAS SIC SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-05,OPERACION
5JSC,AGPE PROYECTO SEVILLANA SAS CASA 45,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-05,OPERACION
5JSD,AGPE PROYECTO SEVILLANA SAS CASA 47,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-05,OPERACION
5JSE,AGPE PROYECTO SEVILLANA SAS CASA 46,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-05,OPERACION
5JSF,AGPE TIENDA ARA CHOCONTA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-02-05,OPERACION
5JSG,AGPE PROYECTO SEVILLANA SAS CASA 31,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-05,OPERACION
5JSH,AGPE PROYECTO SEVILLANA SAS CASA 50,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-05,OPERACION
5JSI,AGPE PROYECTO SEVILLANA SAS CASA 48,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-05,OPERACION
5JSJ,AGPE PAOLA ALEXANDRA GUARNIZO SOTOMAYOR,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-05,OPERACION
5JSK,AGPE PROYECTO SEVILLANA SAS CASA 33,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-05,OPERACION
5K7C,AGPE DEPOTR1,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ETTC,RAD SOLAR,2026-02-12,OPERACION
5K7D,AGPE FARMATODO 1018544,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,NEUC,RAD SOLAR,2026-02-12,OPERACION
5K7E,AGPE VITELSA118,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,EPMC,RAD SOLAR,2026-02-12,OPERACION
5K7F,AGPE IPS MOLINOS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,EPMC,RAD SOLAR,2026-02-12,OPERACION
5K7G,AGPE STO 689 PEPE SIERRA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,NEUC,RAD SOLAR,2026-02-12,OPERACION
5K7H,GD PEGASUS SOLAR,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,GNYG,RAD SOLAR,2026-03-03,OPERACION
5K7I,GD PARQUE SOLAR LA ESPERANZA,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,EMSG,RAD SOLAR,2026-02-20,OPERACION
5K7J,AGPE UNAL MINAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,EPMC,RAD SOLAR,2026-02-12,OPERACION
5K7K,AGPE SCALPI,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,EPMC,RAD SOLAR,2026-02-12,OPERACION
5K7L,AGPE COLEGIO PANAMERICANO,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,RTQC,RAD SOLAR,2026-02-12,OPERACION
5K7M,AGPE KFC GIRARDOT EL LEON,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,EXEC,RAD SOLAR,2026-02-12,OPERACION
5K7N,GD SEMILLA DE EL PASO IVA,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,ERRG,RAD SOLAR,2026-02-20,OPERACION
5K7O,GD SEMILLA DE EL PASO IIIA,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,ERRG,RAD SOLAR,2026-02-20,OPERACION
5L9R,AGPE PRT100,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ETTC,RAD SOLAR,2026-02-19,OPERACION
5L9S,AGPE COSIM1,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ETTC,RAD SOLAR,2026-02-19,OPERACION
5L9T,GD PARQUE SOLAR TRONCAL,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,EMSG,RAD SOLAR,2026-02-22,OPERACION
5L9U,AGPE PROYECTO SEVILLANA SAS CASA 41,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-19,OPERACION
5L9V,AGPE PROYECTO SEVILLANA SAS CASA 53,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-19,OPERACION
5L9W,AGPE PROYECTO SEVILLANA SAS CASA 52,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-19,OPERACION
5L9X,AGPE JESUS ANTONIO PEREZ GARCIA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ENBC,RAD SOLAR,2026-02-19,OPERACION
5L9Z,AGPE 567 ARA ORIHUECA CALLE 5,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,NEUC,RAD SOLAR,2026-02-19,OPERACION
5LA1,AGPE ARA SEDE 344 PLAZA SIMON BOLIVAR,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-02-19,OPERACION
5LA2,AGPE JERONIMO MARTINS COLOMBIA SAS TIENDA 907 SAN JUAN DE BETULIA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-02-19,OPERACION
5LA3,AGPE COMBITA 2 BODEGA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-02-19,OPERACION
5LA4,AGPE CC PLAZA 90,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-02-19,OPERACION
5LA9,AGPE 524 ARA PALMAR DE LA VARELA CENTRO,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,NEUC,RAD SOLAR,2026-02-19,OPERACION
5LAA,GD SEVILLANO RURAL II,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,GNYG,RAD SOLAR,2026-02-27,OPERACION
5LAB,AGPE PROYECTO SEVILLANA SAS CASA 51,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-19,OPERACION
5LAC,AGPE RAFAEL CESAR SANTIAGO NAAR,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-19,OPERACION
5LAD,AGPE SHARON ELIZABETH NISPERUZA LLORENTE,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-19,OPERACION
5LAE,AGPE SUGEY ELENA NADER ALEMAN,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-19,OPERACION
5LNV,AGPE INVERSIONES ZULUAGA RUEDA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,RTQC,RAD SOLAR,2026-02-21,OPERACION
5LNW,AGPE FARMATODO LIBERTADORES,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,RTQC,RAD SOLAR,2026-02-21,OPERACION
5LOL,AGPE LADRILLERA LOS IKA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,EPSC,RAD SOLAR,2026-02-26,OPERACION
5LOM,AGPE FUNTEC2,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ETTC,RAD SOLAR,2026-02-26,OPERACION
5LON,GD MEISSA II,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,GNYG,RAD SOLAR,2026-03-20,OPERACION
5LOO,GD SEVILLANO RURAL I,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,GNYG,RAD SOLAR,2026-03-03,OPERACION
5LOP,AGPE TERPEL PIEDECUESTA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2026-02-26,OPERACION
5LOQ,AGPE HOTEL CORAL SANTA MARTA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2026-02-26,OPERACION
5LOR,AGPE TERPEL EL RECREO,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2026-02-26,OPERACION
5LOS,AGPE FERNANDO MUNARRIZ SALCEDO CASA 20,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ENBC,RAD SOLAR,2026-02-26,OPERACION
5LOT,AGPE DIANA AMPARO BRITTO,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ENBC,RAD SOLAR,2026-02-26,OPERACION
5LQS,AGPE AGROPECUARIA TABAIDA SAS SANTA MARTA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-27,OPERACION
5LQT,AGPE SS LA SANTA VM SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-27,OPERACION
5LQU,AGPE MARIA OLINDA VEGA MILANE,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-02-27,OPERACION
5LRE,AGPE EDUARDO PATRON PEREZ,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-02,OPERACION
5LRF,AGPE TIENDA ARA ZIPAQUIRA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-02-26,OPERACION
5LRG,AGPE FRIGORIFICO LA PARISIENE,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-02-26,OPERACION
5LRH,AGPE SOCIAL SOLAR SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-02-26,OPERACION
5LRI,AGPE NEUROAVACES ELITE,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-02-26,OPERACION
5LRJ,AGPE SUIMTEC SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-02-26,OPERACION
5LSN,GD CHIRIGUANA NORTE II,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,UNGG,RAD SOLAR,2026-05-23,OPERACION
5LSO,GD CHIRIGUANA NORTE IV,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,UNGG,RAD SOLAR,2026-05-23,OPERACION
5LSP,AGPE PROYECTO SEVILLANA SAS CASA 49,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-05,OPERACION
5LSQ,AGPE WIEDII SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-03-05,OPERACION
5LSR,AGPE AMANDA LUCIA ACEVEDO ROJAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-05,OPERACION
5LSS,AGPE COLEGIO DIVINO NINO JESUS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-03-05,OPERACION
5LST,AGPE HENRY MEDINA TORRES Y CIA SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-05,OPERACION
5LSU,AGPE ELENA IVETTE DIAZ DE BOOM,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-05,OPERACION
5LSV,AGPE SSFV OZONO STORE 5,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-03-05,OPERACION
5LSW,AGPE CLARA INES OCHOA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ENBC,RAD SOLAR,2026-03-05,OPERACION
5LSX,AGPE SSFV MADECENTRO CLL 19,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-03-05,OPERACION
5LSY,AGPE LAB FARMACEUTICO Y COSMETICA PINEDA DE COLOMBIA SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-03-05,OPERACION
5LSZ,AGPE ARA SEDE 356 CR10 CHIQUINQUIRA PLAZA SOGAMOSO,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-03-05,OPERACION
5LT1,AGPE AGRINSA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,EPMC,RAD SOLAR,2026-03-05,OPERACION
5LT2,AGPE YOHANNA RODRIGUEZ GONZALEZ,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-05,OPERACION
5LT3,AGPE MEDINA JULIO PROFESIONALES EN C,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-05,OPERACION
5LT4,AGPE SOLOCAUCHO2,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,EPMC,RAD SOLAR,2026-03-05,OPERACION
5LT5,AGPE CC SAN FERNANDO,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2026-03-05,OPERACION
5LT6,PLANTA FV DONA JUANA,SOLAR,NO DESPACHADO CENTRALMENTE,NORMAL,EPMG,RAD SOLAR,2026-07-03,OPERACION
5LT7,AGPE CCPA ETAPA 3,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,EXEC,RAD SOLAR,2026-03-05,OPERACION
5LT8,AGPE CCPA ETAPA 8,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,EXEC,RAD SOLAR,2026-03-05,OPERACION
5LT9,AGPE RANSA CALDAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ENDC,RAD SOLAR,2026-03-05,OPERACION
5LTA,GD ERCO GOLONDRINA I,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,ERRG,RAD SOLAR,2025-12-31,PRUEBAS
5LTB,GD ERCO ISIDORI,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,ERRG,RAD SOLAR,2026-03-13,OPERACION
5LTC,AGPE CCPA ETAPA 9,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,EXEC,RAD SOLAR,2026-03-05,OPERACION
5M9V,AGPE MALL ZONA DOS SUR,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-03-08,OPERACION
5M9X,AGPE SOCIEDAD EDUCAR SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-09,OPERACION
5MA2,AGPE INES ELVIRA HOLGUIN RAMOS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,DLRC,RAD SOLAR,2026-03-11,OPERACION
5MA4,GD GALILEO SOLAR,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,GNYG,RAD SOLAR,2026-03-17,OPERACION
5MA5,AGPE MARMISOL SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2026-03-12,OPERACION
5MA6,AGPE DEPOSITOS URBANOS SAS CLL 144,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2026-03-12,OPERACION
5MA7,AGPE SAN RAFAEL CLINICA VETERINARIA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2026-03-12,OPERACION
5MA8,AGPE DEPOSITOS URBANOS SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2026-03-12,OPERACION
5MA9,AGPE CARTONAL,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,EPSC,RAD SOLAR,2026-03-12,OPERACION
5MAA,AGPE STEVE1,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ETTC,RAD SOLAR,2026-03-12,OPERACION
5MAB,AGPE GRANJA AVICOLA EL CALAMAR,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,RTQC,RAD SOLAR,2026-03-12,OPERACION
5MAC,AGPE COMPLASESA SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,FERC,RAD SOLAR,2026-03-12,OPERACION
5MAD,GD BONILLA A III,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,OTAG,RAD SOLAR,2026-03-17,OPERACION
5MAE,GD BONILLA A I,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,OTAG,RAD SOLAR,2026-03-17,OPERACION
5MAF,GD BONILLA A V,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,OTAG,RAD SOLAR,2026-03-17,OPERACION
5MAG,GD BONILLA A II,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,OTAG,RAD SOLAR,2026-03-17,OPERACION
5MAH,GD BONILLA A IV,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,OTAG,RAD SOLAR,2026-03-17,OPERACION
5MAI,AGPE CAJASAN LAGOS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,RTQC,RAD SOLAR,2026-03-12,OPERACION
5MAJ,AGPE JUAN CARLOS DEGIOVANNI BEHAINE,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-12,OPERACION
5MAK,GD SINAI,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,NEXG,RAD SOLAR,2026-06-22,OPERACION
5MAL,AGPE CECH1,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ETTC,RAD SOLAR,2026-03-12,OPERACION
5MSD,AGPE OPORTUNIDAD DE CASINO ESPANA FUNDACION,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2026-03-19,OPERACION
5MSE,AGPE SERVIBARRAS SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2026-03-19,OPERACION
5MSF,AGPE HOTEL MACONDO MAG,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2026-03-19,OPERACION
5MSG,AGPE BURICA SA CR 60 CL 77 21,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2026-03-19,OPERACION
5MSH,AGPE INVERAL SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2026-03-19,OPERACION
5MUX,AGPE HARRY ETHIEL BEJARANO ARROYO,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-19,OPERACION
5MUY,AGPE PROYECTO SEVILLANA SAS CASA 38,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-19,OPERACION
5MUZ,AGPE LILIAN ESTHER ESPITIA CONTRERAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-19,OPERACION
5MV1,AGPE PROYECTO SEVILLANA SAS CASA 36,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-19,OPERACION
5MV2,AGPE PROYECTO SEVILLANA SAS CASA 44,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-19,OPERACION
5MV3,AGPE PROYECTO SEVILLANA SAS CASA 55,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-19,OPERACION
5MV4,AGPE PROYECTO SEVILLANA SAS CASA 56,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-19,OPERACION
5MWW,AGPE DINIS1,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,ETTC,RAD SOLAR,2026-03-19,OPERACION
5MXY,AGPE VP GLOBAL BAQ,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,BIAC,RAD SOLAR,2026-03-19,OPERACION
5MY6,GD SOL Y CIELO X,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,SCEG,RAD SOLAR,2026-06-04,OPERACION
5N1H,AGPE NATURAL BODY LUISA LOZANO SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-19,OPERACION
5N1I,AGPE MEDIMARCAS SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-19,OPERACION
5N1Z,AGPE LLANTAS Y FILTROS SINU SAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-19,OPERACION
5N2D,AGPE LUIS EDUARDO GARCIA CARDENAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-19,OPERACION
5N2I,AGPE MARIA INES PINEDA CONTRERAS,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,SCEC,RAD SOLAR,2026-03-19,OPERACION
5NK2,GD LA HORMIGUITA,SOLAR,NO DESPACHADO CENTRALMENTE,GEN. DISTRIBUIDA,UNGG,RAD SOLAR,2026-08-15,OPERACION
5NK3,AGPE CL 9D CR 7 45 NOVALITO VALLEDUPAR,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,NEUC,RAD SOLAR,2026-03-19,OPERACION
5NK4,AGPE ZULMA CRISTINA USTARIZ MORA,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,NEUC,RAD SOLAR,2026-03-19,OPERACION
5NKA,AGPE CR 6A 9A 74 NOVALITO VALLEDUPAR,SOLAR,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,NEUC,RAD SOLAR,2026-03-19,OPERACION
5NKL,AGPE EDUARDO CADAVID,Solar,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-03-21,Operacion
5NKM,AGPE AVICOLA EL MADRONO FINCA TORCOROMA,Solar,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-03-21,Operacion
5NKN,AGPE SSCR 1469 ESPUMAS DE SANTANDER PLANTA,Solar,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-03-21,Operacion
5NKP,AGPE TECNOGRANJAS COLOMBIA SAS BIOAGRO INDUAGRICOLA,Solar,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-03-21,Operacion
5NKQ,AGPE EVELIO COY CARO,Solar,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-03-21,Operacion
5NKR,AGPE TIENDA ARA FUSAGASUGA,Solar,NO DESPACHADO CENTRALMENTE,AUTOG PEQ. ESCALA,GNCC,RAD SOLAR,2026-03-21,Operacion
